municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
314460;NEPOMUCENO;2020-09-22;9;2020;6º Departamento - Lavras;3) Interior de MG;TENTADO;1
316280;SAO JOAO EVANGELISTA;2020-09-26;9;2020;8º Departamento - Governador Valadares;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2020-09-27;9;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
313570;JEQUITIBA;2020-09-27;9;2020;19º Departamento - Sete Lagoas;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2020-09-27;9;2020;4º Departamento - Juiz de Fora;3) Interior de MG;CONSUMADO;1
311860;CONTAGEM;2020-09-30;9;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
313670;JUIZ DE FORA;2020-10-01;10;2020;4º Departamento - Juiz de Fora;3) Interior de MG;CONSUMADO;1
310290;ANTONIO CARLOS;2020-10-02;10;2020;13º Departamento - Barbacena;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-10-02;10;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
310260;ANDRADAS;2020-10-03;10;2020;18º Departamento - Poços de Caldas;3) Interior de MG;TENTADO;1
311860;CONTAGEM;2020-10-05;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
310860;BRASILIA DE MINAS;2020-10-06;10;2020;11º Departamento - Montes Claros;3) Interior de MG;TENTADO;1
312090;CURVELO;2020-10-07;10;2020;14º Departamento - Curvelo;3) Interior de MG;TENTADO;1
312705;FRONTEIRA DOS VALES;2020-10-07;10;2020;15º Departamento - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
312750;GONZAGA;2020-10-07;10;2020;8º Departamento - Governador Valadares;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-10-09;10;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;CONSUMADO;2
313010;IGARAPE;2020-10-10;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
310490;BAEPENDI;2020-10-10;10;2020;17º Departamento - Pouso Alegre;3) Interior de MG;CONSUMADO;1
312230;DIVINOPOLIS;2020-10-10;10;2020;7º Departamento - Divinópolis;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-10-12;10;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
310620;BELO HORIZONTE;2020-10-14;10;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
311340;CARATINGA;2020-10-14;10;2020;12º Departamento - Ipatinga;3) Interior de MG;TENTADO;1
313505;JAIBA;2020-10-14;10;2020;11º Departamento - Montes Claros;3) Interior de MG;TENTADO;2
313010;IGARAPE;2020-10-14;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2020-10-16;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
312980;IBIRITE;2020-10-18;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
310530;BANDEIRA DO SUL;2020-10-18;10;2020;18º Departamento - Poços de Caldas;3) Interior de MG;CONSUMADO;1
311860;CONTAGEM;2020-10-21;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);CONSUMADO;1
311050;CAMANDUCAIA;2020-10-25;10;2020;17º Departamento - Pouso Alegre;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2020-10-25;10;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2020-10-27;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
317010;UBERABA;2020-10-27;10;2020;5º Departamento - Uberaba;3) Interior de MG;CONSUMADO;1
311780;CONCEICAO DOS OUROS;2020-10-30;10;2020;17º Departamento - Pouso Alegre;3) Interior de MG;CONSUMADO;1
310670;BETIM;2020-10-31;10;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
310620;BELO HORIZONTE;2020-11-02;11;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;CONSUMADO;1
314810;PATROCINIO;2020-11-08;11;2020;10º Departamento - Patos de Minas;3) Interior de MG;TENTADO;1
315890;SANTANA DO MANHUACU;2020-11-08;11;2020;12º Departamento - Ipatinga;3) Interior de MG;TENTADO;1
310140;ALBERTINA;2020-11-09;11;2020;17º Departamento - Pouso Alegre;3) Interior de MG;TENTADO;1
312980;IBIRITE;2020-11-09;11;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;2
313665;JUATUBA;2020-11-09;11;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;1
310140;ALBERTINA;2020-11-09;11;2020;17º Departamento - Pouso Alegre;3) Interior de MG;CONSUMADO;1
311710;CONCEICAO DA APARECIDA;2020-11-10;11;2020;18º Departamento - Poços de Caldas;3) Interior de MG;CONSUMADO;1
313900;MACHADO;2020-11-11;11;2020;18º Departamento - Poços de Caldas;3) Interior de MG;TENTADO;1
310730;BOCAIUVA;2020-11-12;11;2020;11º Departamento - Montes Claros;3) Interior de MG;TENTADO;1
310800;BOM SUCESSO;2020-11-13;11;2020;6º Departamento - Lavras;3) Interior de MG;CONSUMADO;1
313040;IJACI;2020-11-14;11;2020;6º Departamento - Lavras;3) Interior de MG;TENTADO;1
316860;TEOFILO OTONI;2020-11-14;11;2020;15º Departamento - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-11-15;11;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
312800;GUANHAES;2020-11-15;11;2020;8º Departamento - Governador Valadares;3) Interior de MG;CONSUMADO;1
313950;MANHUMIRIM;2020-11-16;11;2020;12º Departamento - Ipatinga;3) Interior de MG;CONSUMADO;1
310710;BOA ESPERANCA;2020-11-20;11;2020;6º Departamento - Lavras;3) Interior de MG;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2020-11-22;11;2020;2º Departamento - Contagem;2) RMBH (sem BH);TENTADO;2
316490;SAO SEBASTIAO DO RIO VERDE;2020-11-22;11;2020;17º Departamento - Pouso Alegre;3) Interior de MG;CONSUMADO;1
315120;PIRAPORA;2020-11-23;11;2020;14º Departamento - Curvelo;3) Interior de MG;TENTADO;1
312800;GUANHAES;2020-11-25;11;2020;8º Departamento - Governador Valadares;3) Interior de MG;TENTADO;1
310620;BELO HORIZONTE;2020-11-26;11;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
311080;CAMPANARIO;2020-11-26;11;2020;15º Departamento - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-11-28;11;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
311340;CARATINGA;2020-11-28;11;2020;12º Departamento - Ipatinga;3) Interior de MG;CONSUMADO;1
316370;SAO LOURENCO;2020-11-28;11;2020;17º Departamento - Pouso Alegre;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-11-29;11;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
311250;CAPIM BRANCO;2020-11-30;11;2020;19º Departamento - Sete Lagoas;2) RMBH (sem BH);TENTADO;1
310840;BOTELHOS;2020-11-30;11;2020;18º Departamento - Poços de Caldas;3) Interior de MG;CONSUMADO;1
311547;CATUTI;2020-12-01;12;2020;11º Departamento - Montes Claros;3) Interior de MG;TENTADO;1
313240;ITAJUBA;2020-12-01;12;2020;17º Departamento - Pouso Alegre;3) Interior de MG;TENTADO;1
316610;SENHORA DO PORTO;2020-12-04;12;2020;8º Departamento - Governador Valadares;3) Interior de MG;CONSUMADO;1
310840;BOTELHOS;2020-12-06;12;2020;18º Departamento - Poços de Caldas;3) Interior de MG;TENTADO;1
313920;MALACACHETA;2020-12-06;12;2020;15º Departamento - Teófilo Otoni;3) Interior de MG;TENTADO;1
313510;JANAUBA;2020-12-06;12;2020;11º Departamento - Montes Claros;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-12-07;12;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
314780;PASSA VINTE;2020-12-09;12;2020;17º Departamento - Pouso Alegre;3) Interior de MG;TENTADO;1
310220;ALVARENGA;2020-12-10;12;2020;8º Departamento - Governador Valadares;3) Interior de MG;CONSUMADO;1
311450;CARMOPOLIS DE MINAS;2020-12-12;12;2020;6º Departamento - Lavras;3) Interior de MG;TENTADO;1
312270;DOM SILVERIO;2020-12-13;12;2020;12º Departamento - Ipatinga;3) Interior de MG;CONSUMADO;1
311120;CAMPO BELO;2020-12-15;12;2020;6º Departamento - Lavras;3) Interior de MG;TENTADO;1
314520;NOVA SERRANA;2020-12-16;12;2020;7º Departamento - Divinópolis;3) Interior de MG;CONSUMADO;1
313250;ITAMARANDIBA;2020-12-17;12;2020;14º Departamento - Curvelo;3) Interior de MG;TENTADO;1
310630;BELO ORIENTE;2020-12-17;12;2020;12º Departamento - Ipatinga;3) Interior de MG;CONSUMADO;1
313380;ITAUNA;2020-12-19;12;2020;7º Departamento - Divinópolis;3) Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2020-12-20;12;2020;1º Departamento - Belo Horizonte;1) Belo Horizonte;TENTADO;1
311110;CAMPINA VERDE;2020-12-20;12;2020;5º Departamento - Uberaba;3) Interior de MG;CONSUMADO;1
311800;CONGONHAS;2020-12-21;12;2020;13º Departamento - Barbacena;3) Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2020-12-22;12;2020;4º Departamento - Juiz de Fora;3) Interior de MG;TENTADO;1
316295;SAO JOSE DA LAPA;2020-12-22;12;2020;3º Departamento - Vespasiano;2) RMBH (sem BH);CONSUMADO;1
315250;POUSO ALEGRE;2020-12-24;12;2020;17º Departamento - Pouso Alegre;3) Interior de MG;TENTADO;1
314350;MORADA NOVA DE MINAS;2020-12-24;12;2020;7º Departamento - Divinópolis;3) Interior de MG;CONSUMADO;1
314790;PASSOS;2020-12-24;12;2020;18º Departamento - Poços de Caldas;3) Interior de MG;CONSUMADO;1
314180;MINAS NOVAS;2020-12-25;12;2020;14º Departamento - Curvelo;3) Interior de MG;TENTADO;1
312400;ERVALIA;2020-12-25;12;2020;4º Departamento - Juiz de Fora;3) Interior de MG;CONSUMADO;1
316930;TRES CORACOES;2020-12-28;12;2020;6º Departamento - Lavras;3) Interior de MG;CONSUMADO;1
313330;ITAOBIM;2020-12-29;12;2020;15º Departamento - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
313115;IPABA;2020-12-30;12;2020;12º Departamento - Ipatinga;3) Interior de MG;CONSUMADO;1
310340;ARACUAI;2020-12-31;12;2020;15º Departamento - Teófilo Otoni;3) Interior de MG;CONSUMADO;1
